STOP_FRISK_DATE,STOP_FRISK_DATE_DAYNO,STOP_FRISK_TIME,STOP_FRISK_TIME_DAYMIN,MONTH2,DAY2,ISSUING_OFFICER_RANK,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,SUSPECTED_CRIME_DESCRIPTION_EDITED,STOP_DURATION_MINUTES,SUSPECT_ARREST_OFFENSE,SUSPECT_ARREST_OFFENSE_EDITED,OFFICER_IN_UNIFORM_FLAG,WEAPON_FOUND_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_BORO_NAME
29-06-2019,180,23:01:00,1381,June,Saturday,POM,1,ASSAULT,ASSAULT,11,ASSAULT,ASSAULT,N,N,NERVOUS,33,BLACK HISPANIC,5.7,150,BLACK HAT,BRONX
15-06-2019,166,23:26:00,1406,June,Saturday,POM,1,CPW,CPW,22,(null),NONE,N,Y,NERVOUS / IRATE,32,WHITE,5.5,170,(null),BRONX
01-06-2019,152,10:10:00,610,June,Saturday,POM,2,CPW,CPW,20,(null),NONE,Y,N,UPSET AND LOUD,25,BLACK,5.11,180,(null),BROOKLYN
01-06-2019,152,10:10:00,610,June,Saturday,POM,2,CPW,CPW,20,(null),NONE,Y,N,UPSET,25,BLACK,5.11,180,(null),BROOKLYN
01-06-2019,152,10:10:00,610,June,Saturday,POM,2,CPW,CPW,20,(null),NONE,Y,N,UPSET,25,BLACK,5.11,180,(null),BROOKLYN
08-06-2019,159,15:32:00,932,June,Saturday,POM,2,PETIT LARCENY,PETIT LARCENY,25,OTHER,OTHER,Y,N,DRUNK,26,WHITE HISPANIC,5.6,200,(null),BROOKLYN
22-06-2019,173,02:03:00,123,June,Saturday,POM,1,ROBBERY,ROBBERY,10,(null),NONE,Y,N,NERVIOUS,16,BLACK,5.7,140,ALL BLACK JUMP SUIT WITH HOODIE PULLED UP OVER HEAD,BROOKLYN
29-06-2019,180,02:19:00,139,June,Saturday,POM,1,CPW,CPW,11,MENACING,MENACING,Y,N,COOPERATIVE,19,WHITE,5.9,140,"MALE WHITE, APPROXIMATELY 17 YEARS OF AGE WEARING BLACK SHORTS AND A WHITE T-SHI",BROOKLYN
15-06-2019,166,14:30:00,870,June,Saturday,POM,2,OTHER,OTHER,5,OTHER,OTHER,Y,N,ANNOYED,26,BLACK,5.9,150,(null),BROOKLYN
15-06-2019,166,02:48:00,168,June,Saturday,POM,1,ROBBERY,ROBBERY,10,ROBBERY,ROBBERY,N,N,UPSET,21,WHITE HISPANIC,6,170,(null),BROOKLYN
08-06-2019,159,02:09:00,129,June,Saturday,POM,1,CPW,CPW,10,(null),NONE,N,N,NERVOUS,25,BLACK,5.6,180,(null),BROOKLYN
08-06-2019,159,23:50:00,1430,June,Saturday,SGT,0,CPW,CPW,1,CPW,CPW,Y,Y,NERVOUS-AGGITATED,19,WHITE HISPANIC,5.5,150,"WHITE T SHIRT, BLACK SWEAT PANTS, BLUE BEADED NECKLACE, WHITE SNEAKERS, BRAIDED",BROOKLYN
22-06-2019,173,22:27:00,1347,June,Saturday,POM,1,CPW,CPW,2,(null),NONE,N,Y,ANNOYED,17,BLACK,5.1,150,(null),BROOKLYN
29-06-2019,180,03:15:00,195,June,Saturday,LT,5,ROBBERY,ROBBERY,15,ROBBERY,ROBBERY,N,N,NERVOUS,17,WHITE HISPANIC,5.6,200,TATTOO,BROOKLYN
08-06-2019,159,23:50:00,1430,June,Saturday,POM,1,CPW,CPW,3,(null),NONE,Y,Y,#N/A,16,BLACK,5.4,110,(null),BROOKLYN
22-06-2019,173,23:40:00,1420,June,Saturday,POM,1,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,OTHER,2,(null),NONE,N,N,NERVOUS/ AGGRESSIVE,25,BLACK,6.2,200,(null),BROOKLYN
08-06-2019,159,01:57:00,117,June,Saturday,POM,1,CRIMINAL MISCHIEF,CRIMINAL MISCHIEF,10,(null),NONE,N,N,#N/A,22,WHITE HISPANIC,5.8,300,(null),BROOKLYN
01-06-2019,152,23:29:00,1409,June,Saturday,POM,1,CPW,CPW,5,(null),NONE,N,N,ANGRY,20,BLACK,6,160,"BLACK SWEATSHIRT, GRAY SWEATPANTS",BROOKLYN
29-06-2019,180,18:33:00,1113,June,Saturday,POM,0,CPW,CPW,6,CPW,CPW,Y,Y,#N/A,30,BLACK HISPANIC,6,150,(null),BROOKLYN
15-06-2019,166,01:04:00,64,June,Saturday,POM,1,ROBBERY,ROBBERY,15,ROBBERY,ROBBERY,Y,Y,NERVOUS,16,BLACK,5.7,170,(null),BROOKLYN
22-06-2019,173,16:10:00,970,June,Saturday,POM,1,PETIT LARCENY,PETIT LARCENY,6,PETIT LARCENY,PETIT LARCENY,Y,N,CALM,32,BLACK,6,180,N/A,BROOKLYN
29-06-2019,180,23:21:00,1401,June,Saturday,POM,1,ROBBERY,ROBBERY,4,(null),NONE,N,N,CALM,19,BLACK,5.11,180,(null),BROOKLYN
29-06-2019,180,23:21:00,1401,June,Saturday,POM,1,ROBBERY,ROBBERY,4,(null),NONE,N,N,#N/A,17,BLACK,5.7,150,(null),BROOKLYN
29-06-2019,180,23:32:00,1412,June,Saturday,POM,1,ROBBERY,ROBBERY,5,(null),NONE,N,N,IRRATE,30,BLACK,5.11,205,(null),BROOKLYN
15-06-2019,166,01:57:00,117,June,Saturday,POM,1,CPW,CPW,1,CPW,CPW,N,Y,NERVOUS,17,BLACK,5.5,200,KYRIE,BROOKLYN
22-06-2019,173,18:47:00,1127,June,Saturday,POM,1,GRAND LARCENY,GRAND LARCENY,5,GRAND LARCENY,GRAND LARCENY,N,N,CALM,21,BLACK,6,160,NA,BROOKLYN
29-06-2019,180,23:21:00,1401,June,Saturday,POM,1,ROBBERY,ROBBERY,4,(null),NONE,N,N,CALM,19,BLACK,5.8,150,(null),BROOKLYN
08-06-2019,159,19:23:00,1163,June,Saturday,POM,1,ASSAULT,ASSAULT,10,CRIMINAL MISCHIEF,CRIMINAL MISCHIEF,Y,N,ANNOYED,17,BLACK HISPANIC,6.1,150,(null),QUEENS
08-06-2019,159,02:45:00,165,June,Saturday,POM,1,CPW,CPW,3,(null),NONE,Y,N,NORMAL,31,BLACK,6.1,220,N/A,QUEENS
15-06-2019,166,16:31:00,991,June,Saturday,POM,5,OTHER,OTHER,5,(null),NONE,Y,N,OUT OF BREATH,42,BLACK,5.9,160,(null),QUEENS
22-06-2019,173,18:05:00,1085,June,Saturday,POM,1,CPW,CPW,1,(null),NONE,Y,N,UNCOOPERATIVE,16,BLACK,5.8,180,(null),QUEENS
29-06-2019,180,18:58:00,1138,June,Saturday,POM,1,BURGLARY,BURGLARY,10,(null),NONE,Y,N,CALM,47,WHITE,5.1,140,(null),QUEENS
01-06-2019,152,21:50:00,1310,June,Saturday,POM,1,CPW,CPW,12,(null),NONE,N,N,AGITATED,24,BLACK,6.2,200,(null),QUEENS
01-06-2019,152,21:50:00,1310,June,Saturday,POM,1,CPW,CPW,12,(null),NONE,N,N,CALM,27,WHITE HISPANIC,5.7,150,(null),QUEENS
29-06-2019,180,02:22:00,142,June,Saturday,POM,1,ROBBERY,ROBBERY,45,(null),NONE,N,N,CALM AND COOPERATIVE,24,BLACK,5.8,140,(null),QUEENS
22-06-2019,173,20:45:00,1245,June,Saturday,POM,1,ASSAULT,ASSAULT,16,(null),NONE,Y,N,"CONFUSED, DENIED INVOLVMENT",44,ASIAN / PACIFIC ISLANDER,5.6,140,(null),QUEENS
22-06-2019,173,22:20:00,1340,June,Saturday,POM,1,CRIMINAL POSSESSION OF MARIHUANA,CRIMINAL POSSESSION OF MARIHUANA,10,(null),NONE,N,N,CALM AND COMPLIANT,30,BLACK,5.5,175,DREDS,QUEENS
08-06-2019,159,23:54:00,1434,June,Saturday,POM,1,CPW,CPW,5,(null),NONE,Y,N,CALM,24,BLACK,5.8,165,(null),QUEENS
22-06-2019,173,18:20:00,1100,June,Saturday,POM,2,GRAND LARCENY,GRAND LARCENY,5,(null),NONE,Y,N,ANNOYED,14,BLACK,5.1,150,(null),QUEENS
08-06-2019,159,03:50:00,230,June,Saturday,POM,1,ROBBERY,ROBBERY,4,ROBBERY,ROBBERY,N,N,NORMAL,38,BLACK HISPANIC,6.1,175,"BLUE JACKET, BLACK SHIRT, BLACK PANTS, GRAY DARK COLORED SNEAKERS",QUEENS
08-06-2019,159,03:42:00,222,June,Saturday,POM,1,ROBBERY,ROBBERY,4,ROBBERY,ROBBERY,N,N,NORMAL,29,WHITE HISPANIC,5.8,150,"BLACK DRESS, BLUE JACKET",QUEENS
15-06-2019,166,09:45:00,585,June,Saturday,POM,1,ASSAULT,ASSAULT,15,ASSAULT,ASSAULT,Y,N,CALM,18,WHITE,6,180,"THE SUBJECT WORE A YELLOW HOODIE, HAIR TIED UP IN A BUN. ALSO WEARING GRAY SWEAT",QUEENS
22-06-2019,173,04:15:00,255,June,Saturday,POM,5,CRIMINAL MISCHIEF,CRIMINAL MISCHIEF,15,OTHER,OTHER,N,Y,CALM,59,WHITE HISPANIC,5.5,175,"BLUE JACKET, BROWN PANTS, GREEN T-SHIRT, BLACK SHOES",QUEENS
01-06-2019,152,04:04:00,244,June,Saturday,POM,1,ASSAULT,ASSAULT,10,ASSAULT,ASSAULT,N,N,ANXIOUS,26,WHITE HISPANIC,6.2,205,TATTOOS ON BOTH ARMS AND NECK,QUEENS
15-06-2019,166,07:40:00,460,June,Saturday,POM,1,ASSAULT,ASSAULT,10,ASSAULT,ASSAULT,Y,N,"AGGRESSIVE, RESISTING",28,WHITE HISPANIC,5.4,172,WHITE SHIRT BLUE JEANS TATTOO ON BOTH ARMS,QUEENS
01-06-2019,152,19:28:00,1168,June,Saturday,POM,2,CPW,CPW,1,(null),NONE,Y,N,NOT COMPLIANT,15,BLACK,5.6,150,(null),STATEN ISLAND
30-06-2019,181,09:25:00,565,June,Sunday,POM,1,GRAND LARCENY,GRAND LARCENY,5,(null),NONE,Y,N,COOPERATIVE/NERVOUS,53,ASIAN / PACIFIC ISLANDER,5.11,170,(null),MANHATTAN
09-06-2019,160,00:37:00,37,June,Sunday,POM,0,ASSAULT,ASSAULT,45,(null),NONE,Y,N,#N/A,14,BLACK,5.2,100,(null),MANHATTAN
09-06-2019,160,00:39:00,39,June,Sunday,POM,0,ASSAULT,ASSAULT,43,ASSAULT,ASSAULT,Y,N,QUIET,14,BLACK,5.5,120,(null),MANHATTAN
02-06-2019,153,09:44:00,584,June,Sunday,POM,1,ROBBERY,ROBBERY,7,ROBBERY,ROBBERY,Y,N,"TALKATIVE, COMPLIANT",33,WHITE HISPANIC,5.2,110,"GRAY TEE SHIRT, BLACK MINI SKIRT",MANHATTAN
02-06-2019,153,17:50:00,1070,June,Sunday,POM,3,OTHER,OTHER,10,OTHER,OTHER,Y,N,CALM,45,WHITE HISPANIC,5.6,185,(null),MANHATTAN
09-06-2019,160,14:43:00,883,June,Sunday,POM,1,CPW,CPW,15,(null),NONE,Y,N,NERVOUS,20,BLACK,5.1,170,"RED SHIRT, BLACK PANTS, ARMY BEIGE MESSENGER BAG",MANHATTAN
09-06-2019,160,12:54:00,774,June,Sunday,POM,1,PETIT LARCENY,PETIT LARCENY,15,PETIT LARCENY,PETIT LARCENY,Y,N,CALM,52,BLACK,5.11,160,DISTINCT MOUSTACHE,MANHATTAN
09-06-2019,160,01:41:00,101,June,Sunday,POM,1,ROBBERY,ROBBERY,7,ROBBERY,ROBBERY,Y,Y,NORMAL,28,WHITE HISPANIC,6.2,140,"GREEN SATCHEL, BLACK SHOES, BLUE SWEATSHIRT, LIGHT BLUE JEANS",MANHATTAN
02-06-2019,153,09:17:00,557,June,Sunday,POF,5,ASSAULT,ASSAULT,6,(null),NONE,Y,N,NERVOUS,54,BLACK,5.7,150,(null),MANHATTAN
09-06-2019,160,23:22:00,1402,June,Sunday,POM,1,CPW,CPW,5,(null),NONE,Y,N,CALM,29,BLACK,6.1,180,"BLUE CHAMPION HOODY, BLUE JEANS, MULTICOLORED SNEAKERS",MANHATTAN
23-06-2019,174,20:16:00,1216,June,Sunday,POM,2,ROBBERY,ROBBERY,11,(null),NONE,N,N,"ANGRY, AGITATED",23,BLACK,6.2,175,"BLUE SHIRT, BLUE JEANS PANTS AND BLACK SNEAKERS",MANHATTAN
02-06-2019,153,15:50:00,950,June,Sunday,POM,2,ASSAULT,ASSAULT,10,ASSAULT,ASSAULT,Y,N,COMPLIANT,24,BLACK HISPANIC,6.1,190,DRIVING WHITE NISSAN ALTIMA,MANHATTAN
02-06-2019,153,15:50:00,950,June,Sunday,POM,2,ASSAULT,ASSAULT,10,ASSAULT,ASSAULT,Y,N,COMPLIANT,24,BLACK HISPANIC,6.2,215,PASSENGER IN WHITE NISSAN ALTIMA,MANHATTAN
16-06-2019,167,09:35:00,575,June,Sunday,POM,1,ASSAULT,ASSAULT,10,(null),NONE,Y,Y,ANGRY AND YELLING,20,BLACK,5.9,120,(null),MANHATTAN
30-06-2019,181,00:52:00,52,June,Sunday,POM,1,ROBBERY,ROBBERY,12,ROBBERY,ROBBERY,N,Y,"CALM, CONFUSED, COMPLIANT",35,BLACK,6,230,(null),MANHATTAN
30-06-2019,181,00:52:00,52,June,Sunday,POM,1,ROBBERY,ROBBERY,12,ROBBERY,ROBBERY,N,N,"EXCITED, COMPLIANT",23,BLACK HISPANIC,5.3,110,(null),MANHATTAN
16-06-2019,167,00:05:00,5,June,Sunday,POM,1,CPW,CPW,2,(null),NONE,N,Y,CALM,22,WHITE HISPANIC,5.9,180,(null),BRONX
23-06-2019,174,15:35:00,935,June,Sunday,SGT,1,BURGLARY,BURGLARY,8,(null),NONE,Y,N,CALM,44,WHITE HISPANIC,5.11,200,(null),BRONX
16-06-2019,167,06:13:00,373,June,Sunday,POM,1,ASSAULT,ASSAULT,10,(null),NONE,Y,N,CALM,21,BLACK HISPANIC,6.2,190,UNK,BRONX
16-06-2019,167,06:08:00,368,June,Sunday,POM,1,CPSP,OTHER,7,CPSP,OTHER,Y,N,CALM,21,WHITE HISPANIC,5.5,140,(null),BRONX
16-06-2019,167,20:20:00,1220,June,Sunday,POM,2,CPW,CPW,10,(null),NONE,Y,N,"EVASIVE, LOUD",22,BLACK,5.9,160,BLACK EYE AND BRAIDS,BRONX
09-06-2019,160,07:24:00,444,June,Sunday,POM,1,BURGLARY,BURGLARY,9,BURGLARY,BURGLARY,Y,N,COOPERATIVE,41,WHITE,5.9,160,(null),BRONX
23-06-2019,174,02:40:00,160,June,Sunday,POM,2,MURDER,OTHER,12,(null),NONE,N,N,NERVOUS,30,WHITE HISPANIC,5.9,175,(null),BRONX
09-06-2019,160,02:49:00,169,June,Sunday,POM,1,CPW,CPW,2,(null),NONE,Y,N,COMPLIANT,35,WHITE HISPANIC,5.9,175,UNK,BRONX
23-06-2019,174,05:11:00,311,June,Sunday,POM,0,BURGLARY,BURGLARY,13,BURGLARY,BURGLARY,Y,Y,CALM,40,BLACK HISPANIC,5.9,165,"BLACK WITH GRAY HOODIE, BLACK PANTS",BRONX
30-06-2019,181,01:44:00,104,June,Sunday,POM,1,ASSAULT,ASSAULT,5,CRIMINAL SALE OF CONTROLLED SUBS,OTHER,N,Y,#N/A,33,BLACK HISPANIC,6,200,(null),BRONX
23-06-2019,174,00:42:00,42,June,Sunday,POM,1,BURGLARY,BURGLARY,1,BURGLARY,BURGLARY,Y,N,CALM,46,WHITE,5.8,190,TATTOOS ON ARMS,BROOKLYN
23-06-2019,174,01:55:00,115,June,Sunday,POM,10,ROBBERY,ROBBERY,10,CRIMINAL POSSESSION OF CONTROLLE,OTHER,Y,N,COMPLIANT,45,WHITE HISPANIC,5.7,190,GLASSES,BROOKLYN
30-06-2019,181,02:00:00,120,June,Sunday,POM,1,CPW,CPW,5,(null),NONE,N,N,ANNOYED,34,BLACK,5.11,320,(null),BROOKLYN
23-06-2019,174,02:00:00,120,June,Sunday,POM,1,PETIT LARCENY,PETIT LARCENY,2,PETIT LARCENY,PETIT LARCENY,Y,N,IRATE,26,BLACK,5.1,165,(null),BROOKLYN
09-06-2019,160,03:58:00,238,June,Sunday,POM,8,ASSAULT,ASSAULT,10,ASSAULT,ASSAULT,N,N,ANGRY,18,BLACK,5.5,125,UNKNOWN,BROOKLYN
23-06-2019,174,17:30:00,1050,June,Sunday,POM,1,GRAND LARCENY,GRAND LARCENY,8,(null),NONE,Y,N,CALM,18,BLACK,5.5,100,WEARING ALL BLACK,BROOKLYN
16-06-2019,167,18:11:00,1091,June,Sunday,POM,1,CPW,CPW,15,(null),NONE,Y,N,CALM,49,BLACK,6.2,160,"BLUE PANTS, BLACK SHIRT",BROOKLYN
16-06-2019,167,20:12:00,1212,June,Sunday,POM,1,CPW,CPW,3,(null),NONE,Y,N,NERVOUS,40,BLACK,5.11,300,(null),BROOKLYN
30-06-2019,181,15:50:00,950,June,Sunday,POM,1,CPW,CPW,1,(null),NONE,Y,N,CALM COLLECTED,40,BLACK,6,200,(null),BROOKLYN
23-06-2019,174,22:50:00,1370,June,Sunday,POM,1,BURGLARY,BURGLARY,15,BURGLARY,BURGLARY,Y,N,NORMAL,27,WHITE HISPANIC,5.5,150,UNK,BROOKLYN
09-06-2019,160,21:25:00,1285,June,Sunday,POM,1,CRIMINAL POSSESSION OF MARIHUANA,CRIMINAL POSSESSION OF MARIHUANA,5,(null),NONE,N,N,UPSET,23,BLACK,5.9,190,(null),BROOKLYN
02-06-2019,153,15:33:00,933,June,Sunday,POM,1,CPW,CPW,35,(null),NONE,Y,N,CALM,22,WHITE HISPANIC,5.3,150,"TATOOS ON ARMS, BLACK HAT, BLACK SHIRT",BROOKLYN
30-06-2019,181,19:40:00,1180,June,Sunday,POM,1,CPW,CPW,3,CPW,CPW,Y,Y,NERVOUS,28,WHITE HISPANIC,6.1,250,(null),BROOKLYN
09-06-2019,160,21:49:00,1309,June,Sunday,POM,1,PETIT LARCENY,PETIT LARCENY,10,CPSP,OTHER,Y,N,UPSET,59,WHITE HISPANIC,5.9,149,(null),BROOKLYN
30-06-2019,181,16:28:00,988,June,Sunday,POM,1,CPW,CPW,1,(null),NONE,N,N,AGGITATTED,24,BLACK,5.7,150,BLUE DU RAG,BROOKLYN
23-06-2019,174,01:45:00,105,June,Sunday,POM,1,ROBBERY,ROBBERY,10,(null),NONE,N,N,CALM,21,WHITE HISPANIC,5.8,180,N/A,QUEENS
23-06-2019,174,01:45:00,105,June,Sunday,POM,1,ROBBERY,ROBBERY,10,(null),NONE,N,N,UNDERSTANDING,21,WHITE HISPANIC,5.4,145,(null),QUEENS
23-06-2019,174,01:40:00,100,June,Sunday,DTS,1,ROBBERY,ROBBERY,10,(null),NONE,Y,N,UNDERSTANDING,21,WHITE HISPANIC,5.9,160,"WHITE SHIRT, TAN SHORTS, WHITE SHOES",QUEENS
30-06-2019,181,02:44:00,164,June,Sunday,POM,1,ROBBERY,ROBBERY,8,(null),NONE,N,Y,CALM,17,WHITE HISPANIC,6,175,"TATTOO RIGHT FOREARM ""DELMI""",QUEENS
30-06-2019,181,02:44:00,164,June,Sunday,SGT,1,ROBBERY,ROBBERY,8,(null),NONE,N,N,CALM,15,WHITE HISPANIC,5.6,170,NONE,QUEENS
23-06-2019,174,02:48:00,168,June,Sunday,POM,1,ROBBERY,ROBBERY,20,(null),NONE,Y,N,CALM,23,BLACK,5.8,185,(null),QUEENS
23-06-2019,174,02:48:00,168,June,Sunday,POM,1,ROBBERY,ROBBERY,20,(null),NONE,Y,N,CALM,35,BLACK,6,160,UNKNOWN,QUEENS
23-06-2019,174,02:47:00,167,June,Sunday,POM,3,ROBBERY,ROBBERY,20,ROBBERY,ROBBERY,Y,N,CALM,29,BLACK,6.3,180,(null),QUEENS
23-06-2019,174,02:47:00,167,June,Sunday,POM,0,ROBBERY,ROBBERY,20,ROBBERY,ROBBERY,Y,N,CALM,33,BLACK,5,225,(null),QUEENS
02-06-2019,153,22:19:00,1339,June,Sunday,POM,0,BURGLARY,BURGLARY,2,BURGLARY,BURGLARY,Y,N,CONFUSED,19,ASIAN / PACIFIC ISLANDER,5.9,150,(null),QUEENS
23-06-2019,174,18:22:00,1102,June,Sunday,POM,0,BURGLARY,BURGLARY,30,(null),NONE,Y,N,CALM,19,BLACK,5.1,170,(null),QUEENS
09-06-2019,160,00:40:00,40,June,Sunday,POM,2,CPW,CPW,5,(null),NONE,Y,N,CALM,20,BLACK,6,180,ALL BLACK WITH NEON GREEN STRIPES AND NEON GREEN HAT,QUEENS
16-06-2019,167,09:20:00,560,June,Sunday,POM,1,ASSAULT,ASSAULT,10,ASSAULT,ASSAULT,Y,N,#N/A,49,BLACK,5.9,210,NICO,QUEENS
23-06-2019,174,04:00:00,240,June,Sunday,POM,4,OTHER,OTHER,2,(null),NONE,Y,N,NERVOUS,35,BLACK,5.8,180,N/A,QUEENS
02-06-2019,153,01:30:00,90,June,Sunday,POM,1,GRAND LARCENY,GRAND LARCENY,5,GRAND LARCENY,GRAND LARCENY,Y,Y,AGGRAVATED,18,WHITE HISPANIC,5.5,150,"RED SWEATER, GREEN PANTS, BLACK DURAG",QUEENS
08-07-2019,189,07:14:00,434,July,Monday,POM,1,PETIT LARCENY,PETIT LARCENY,11,PETIT LARCENY,PETIT LARCENY,Y,N,NERVOUS,53,WHITE HISPANIC,5.8,150,(null),MANHATTAN
22-07-2019,203,03:01:00,181,July,Monday,POM,15,ROBBERY,ROBBERY,1,CPW,CPW,N,Y,"GAVE UP AFTER RUNNING, COMPLIANT AFTERWARDS.",18,BLACK,5.11,170,(null),MANHATTAN
15-07-2019,196,17:50:00,1070,July,Monday,POM,1,PETIT LARCENY,PETIT LARCENY,10,PETIT LARCENY,PETIT LARCENY,Y,N,UPSET,27,WHITE HISPANIC,5.8,150,(null),MANHATTAN
08-07-2019,189,19:04:00,1144,July,Monday,POF,1,CPW,CPW,8,(null),NONE,N,N,NERVOUS,39,WHITE,6.1,240,(null),MANHATTAN
15-07-2019,196,22:20:00,1340,July,Monday,POM,1,CPW,CPW,20,(null),NONE,Y,N,NERVOUS,13,BLACK,5.5,135,(null),MANHATTAN
15-07-2019,196,22:20:00,1340,July,Monday,POM,1,CPW,CPW,20,(null),NONE,Y,N,NERVOUS,11,WHITE HISPANIC,5.8,140,(null),MANHATTAN
15-07-2019,196,22:25:00,1345,July,Monday,POM,1,CPW,CPW,5,(null),NONE,Y,N,NERVOUS,16,BLACK,5.8,145,"WHITE SHIRT, BLUE SWEAT PANTS AND BLACK SNEAKERS, BRAIDS.",MANHATTAN
15-07-2019,196,01:50:00,110,July,Monday,POM,1,MURDER,OTHER,8,(null),NONE,Y,N,IRRITATED,24,WHITE HISPANIC,5.9,160,WHITE TANK TOP BLUE JEANS,MANHATTAN
22-07-2019,203,18:45:00,1125,July,Monday,POM,5,CRIMINAL TRESPASS,CRIMINAL TRESPASS,10,(null),NONE,Y,N,OKAY,40,BLACK,5.6,170,(null),MANHATTAN
01-07-2019,182,19:47:00,1187,July,Monday,POM,1,ROBBERY,ROBBERY,59,OTHER,OTHER,Y,N,CALM,28,BLACK HISPANIC,5.9,180,N/A,MANHATTAN
01-07-2019,182,19:47:00,1187,July,Monday,POM,1,ROBBERY,ROBBERY,59,OTHER,OTHER,Y,N,CALM,30,BLACK HISPANIC,5.6,170,(null),MANHATTAN
08-07-2019,189,23:58:00,1438,July,Monday,POM,1,ROBBERY,ROBBERY,10,(null),NONE,Y,N,RELAXED,27,BLACK HISPANIC,5.6,150,WHITE T SHIRT BLACK PANTS,BRONX
29-07-2019,210,17:41:00,1061,July,Monday,POM,1,ASSAULT,ASSAULT,13,(null),NONE,Y,N,CALM/COOPERATIVE,47,BLACK,6,166,UNKNOWN,BRONX
01-07-2019,182,03:09:00,189,July,Monday,POM,1,ASSAULT,ASSAULT,5,(null),NONE,Y,Y,"CALM, UNDERSTANDING, COMPLIANT",31,BLACK,5.1,215,(null),BRONX
01-07-2019,182,03:10:00,190,July,Monday,POF,1,ASSAULT,ASSAULT,5,PETIT LARCENY,PETIT LARCENY,Y,N,"CALM, FORTHCOMING, COMPLIANT",17,WHITE HISPANIC,5.6,150,(null),BRONX
08-07-2019,189,17:04:00,1024,July,Monday,POM,1,CPW,CPW,17,CPW,CPW,Y,Y,CALM,56,WHITE HISPANIC,5.8,165,(null),BRONX
15-07-2019,196,21:30:00,1290,July,Monday,POM,1,CPW,CPW,10,CRIMINAL POSSESSION OF MARIHUANA,CRIMINAL POSSESSION OF MARIHUANA,N,N,NERVOUS,31,BLACK,5.9,175,(null),BRONX
22-07-2019,203,02:30:00,150,July,Monday,POM,1,CPW,CPW,7,(null),NONE,Y,N,NORMAL,33,BLACK,5.9,300,WHITE TEE SHIRT. BLUE SHORTS,BRONX
22-07-2019,203,02:30:00,150,July,Monday,POM,1,CPW,CPW,7,(null),NONE,Y,N,NORMAL,19,BLACK HISPANIC,5.8,150,WHITE TEE SHIRT,BRONX
29-07-2019,210,17:35:00,1055,July,Monday,POM,1,CPW,CPW,5,(null),NONE,N,N,"TALKATIVE, COMPLIANT",23,BLACK,6.1,200,"RED TSHIRT WITH LETTERS ""T,E,A,M"", BLACK SHORTS, MULTICOLORED SNEAKERS",BRONX
08-07-2019,189,17:45:00,1065,July,Monday,POM,3,CPW,CPW,6,(null),NONE,Y,N,CALM,36,BLACK,5.1,150,(null),BRONX
29-07-2019,210,15:35:00,935,July,Monday,POM,1,ASSAULT,ASSAULT,15,(null),NONE,Y,N,UPSET,23,BLACK HISPANIC,5.9,160,(null),BRONX
15-07-2019,196,08:55:00,535,July,Monday,POM,2,CPW,CPW,5,(null),NONE,Y,N,UNDERSTANDING/ COOPERATIVE,36,BLACK,6.2,180,"BLACK HAT, RED T-SHIRT BLUE JEANS",BRONX
15-07-2019,196,19:39:00,1179,July,Monday,POM,1,CPW,CPW,1,CPW,CPW,Y,Y,COMBATIVE,28,BLACK,6,170,RED BANDANA,BRONX
22-07-2019,203,17:30:00,1050,July,Monday,POM,1,CPW,CPW,3,(null),NONE,Y,N,APOLOGETIC,40,BLACK HISPANIC,5.9,190,(null),BRONX
22-07-2019,203,22:40:00,1360,July,Monday,POM,1,ROBBERY,ROBBERY,10,(null),NONE,Y,N,NERVOUS AGGRESSIVE,17,WHITE HISPANIC,5.5,120,(null),BRONX
22-07-2019,203,20:17:00,1217,July,Monday,POM,1,ROBBERY,ROBBERY,10,ROBBERY,ROBBERY,Y,N,STARTLED,15,WHITE HISPANIC,5.5,120,(null),BRONX
08-07-2019,189,16:05:00,965,July,Monday,POM,2,OTHER,OTHER,4,(null),NONE,Y,N,AGITATED,34,BLACK,6.1,200,(null),BRONX
15-07-2019,196,17:30:00,1050,July,Monday,POM,1,CRIMINAL POSSESSION OF MARIHUANA,CRIMINAL POSSESSION OF MARIHUANA,1,CPW,CPW,N,Y,NERVOUS,21,BLACK,5.9,180,TATTOOS RIGHT ARM,BRONX
08-07-2019,189,22:18:00,1338,July,Monday,POM,1,CPW,CPW,15,CPW,CPW,Y,Y,CALM,17,BLACK,6,175,"WHITE TEE, BLUE JEANS",BRONX
08-07-2019,189,18:50:00,1130,July,Monday,POF,1,ASSAULT,ASSAULT,4,(null),NONE,Y,N,#N/A,17,BLACK,5.1,150,(null),BRONX
08-07-2019,189,05:13:00,313,July,Monday,POM,1,ROBBERY,ROBBERY,15,ROBBERY,ROBBERY,Y,N,UPSET,11,BLACK,6,160,(null),BRONX
08-07-2019,189,05:24:00,324,July,Monday,POM,2,ROBBERY,ROBBERY,5,ROBBERY,ROBBERY,Y,Y,CALM,14,WHITE HISPANIC,5.1,200,CURLY HAIR,BRONX
